source_node,target_node,similarity
200,3403,1.0
200,3559,1.0
200,1107,1.0
200,3627,1.0
200,2748,1.0
200,3462,1.0
200,3153,1.0
200,1226,1.0
907,2694,1.0
907,2753,1.0
907,200,1.0
2223,166,1.0
2223,2609,1.0
2107,1208,1.0
1032,3200,1.0
1032,3928,1.0
1032,691,1.0
3280,2867,1.0
3280,1180,1.0
3280,404,1.0
3280,862,1.0
3280,2669,1.0
3280,462,1.0
3280,1571,1.0
3280,2272,1.0
3280,777,1.0
310,858,1.0
310,3280,1.0
310,568,1.0
870,2223,1.0
870,2107,1.0
870,1032,1.0
870,310,1.0
2287,616,1.0
2287,2798,1.0
2287,103,1.0
2287,3764,1.0
2019,2778,1.0
2019,66,1.0
2019,3551,1.0
2019,2435,1.0
2999,1543,1.0
1576,2920,1.0
1576,2999,1.0
3025,2313,1.0
3025,1466,1.0
82,3025,1.0
89,3834,1.0
89,82,1.0
655,1185,1.0
3893,1892,1.0
3893,660,1.0
3893,1433,1.0
3893,1752,1.0
3893,3675,1.0
1358,1691,1.0
1358,2991,1.0
1358,3893,1.0
1358,2785,1.0
2512,199,1.0
2512,3222,1.0
2512,1358,1.0
1414,3933,1.0
1414,3204,1.0
1414,818,1.0
1414,2533,1.0
1414,1089,1.0
2128,2676,1.0
2128,3416,1.0
2128,3578,1.0
2128,1630,1.0
2128,2726,1.0
2128,2064,1.0
2128,3121,1.0
762,1414,1.0
762,2128,1.0
1822,3853,1.0
1822,1409,1.0
1822,3497,1.0
1822,501,1.0
1822,3548,1.0
1822,2368,1.0
1822,2276,1.0
736,3813,1.0
736,3032,1.0
736,2254,1.0
615,736,1.0
615,360,1.0
615,594,1.0
615,83,1.0
2397,3682,1.0
1159,2397,1.0
1159,2303,1.0
3599,3020,1.0
3599,2351,1.0
3599,864,1.0
37,2277,1.0
37,3201,1.0
37,2210,1.0
37,2789,1.0
37,1062,1.0
37,2532,1.0
2194,333,1.0
2194,2303,1.0
2157,3992,1.0
2157,2432,1.0
3056,2583,1.0
3056,3106,1.0
1640,686,1.0
1640,3574,1.0
1640,1035,1.0
1640,1203,1.0
1640,2232,1.0
2470,3965,1.0
2470,2953,1.0
2470,1027,1.0
2470,1137,1.0
2470,3934,1.0
2470,28,1.0
2470,2205,1.0
3370,39,1.0
3370,2015,1.0
3219,3840,1.0
3219,3532,1.0
3219,1700,1.0
3219,56,1.0
3219,937,1.0
3219,3373,1.0
3219,3138,1.0
3219,696,1.0
1412,3611,1.0
1412,3138,1.0
1217,804,1.0
1217,1497,1.0
1217,2203,1.0
1217,1369,1.0
3321,3991,1.0
3321,1163,1.0
3321,2280,1.0
3321,312,1.0
3321,195,1.0
684,646,1.0
684,3321,1.0
1935,2059,1.0
1935,285,1.0
1935,3525,1.0
1935,2542,1.0
1935,583,1.0
1935,1212,1.0
1935,3934,1.0
1935,2793,1.0
1935,2292,1.0
1006,178,1.0
1006,1339,1.0
1610,3991,1.0
1610,3238,1.0
1610,527,1.0
1610,2674,1.0
1610,684,1.0
1610,1935,1.0
1610,2308,1.0
1610,1006,1.0
3314,2775,1.0
3314,1685,1.0
3314,3624,1.0
3314,1790,1.0
3314,2886,1.0
3912,1424,1.0
166,2129,1.0
210,825,1.0
210,166,1.0
210,3972,1.0
3227,3521,1.0
3227,3932,1.0
3227,3602,1.0
3227,655,1.0
3227,3015,1.0
2918,1868,1.0
2918,3227,1.0
2570,866,1.0
2570,3162,1.0
2570,1145,1.0
2570,1433,1.0
2570,3715,1.0
2570,3155,1.0
3739,3297,1.0
3739,2455,1.0
3739,1005,1.0
3369,2865,1.0
3369,477,1.0
944,1728,1.0
944,3830,1.0
944,1112,1.0
944,3057,1.0
944,811,1.0
944,3261,1.0
1871,2683,1.0
1871,2669,1.0
1871,3422,1.0
1871,473,1.0
1871,3535,1.0
1871,256,1.0
508,3739,1.0
508,3369,1.0
508,944,1.0
508,1871,1.0
3456,2300,1.0
3456,2005,1.0
2309,3407,1.0
2309,1870,1.0
537,3608,1.0
537,3422,1.0
537,1615,1.0
1158,2730,1.0
1158,3959,1.0
1158,537,1.0
717,3992,1.0
717,826,1.0
717,2139,1.0
2298,717,1.0
1721,2076,1.0
3140,2608,1.0
3140,1654,1.0
3140,658,1.0
3140,850,1.0
3140,2559,1.0
2314,2298,1.0
2314,2291,1.0
2314,1349,1.0
2314,3836,1.0
2314,1717,1.0
2314,1315,1.0
2367,3394,1.0
2367,2314,1.0
727,3933,1.0
727,1318,1.0
727,1731,1.0
727,1337,1.0
727,169,1.0
727,1235,1.0
1532,664,1.0
1532,1991,1.0
1532,2281,1.0
1532,2877,1.0
1154,2486,1.0
1154,3273,1.0
1154,3402,1.0
1154,2079,1.0
359,727,1.0
359,1532,1.0
359,1154,1.0
3910,2635,1.0
3910,3087,1.0
3910,2791,1.0
3910,2583,1.0
3910,2269,1.0
3910,1981,1.0
3910,1553,1.0
3910,3470,1.0
3724,1963,1.0
3724,628,1.0
3431,2059,1.0
3431,683,1.0
3431,2352,1.0
3431,484,1.0
2880,52,1.0
2880,902,1.0
2880,3484,1.0
2880,2686,1.0
2880,1281,1.0
2880,3106,1.0
1520,2353,1.0
1520,1774,1.0
1293,2736,1.0
1293,1887,1.0
1293,2210,1.0
1293,1137,1.0
1293,2349,1.0
1293,2149,1.0
1293,1436,1.0
1293,805,1.0
1293,1746,1.0
1836,2440,1.0
1836,2887,1.0
1836,3702,1.0
1836,1947,1.0
1836,495,1.0
3756,1039,1.0
3756,2576,1.0
3756,1497,1.0
3756,2737,1.0
689,1293,1.0
689,1836,1.0
689,3667,1.0
689,507,1.0
689,3756,1.0
689,51,1.0
689,3575,1.0
3619,402,1.0
3619,3023,1.0
3619,2157,1.0
3619,3830,1.0
2569,3762,1.0
2569,1145,1.0
2569,3957,1.0
2569,1258,1.0
2569,158,1.0
388,3619,1.0
388,2569,1.0
388,2415,1.0
2209,689,1.0
2209,3974,1.0
2209,1385,1.0
2209,2705,1.0
1615,3210,1.0
1615,3492,1.0
1615,940,1.0
3867,1770,1.0
3867,1239,1.0
3867,1370,1.0
35,605,1.0
35,1615,1.0
35,202,1.0
35,1254,1.0
35,3446,1.0
35,213,1.0
35,3867,1.0
995,2318,1.0
995,35,1.0
995,895,1.0
995,3675,1.0
2834,262,1.0
2834,3956,1.0
2834,995,1.0
2834,3172,1.0
2254,2336,1.0
2254,2300,1.0
3990,3939,1.0
3990,2851,1.0
3990,1317,1.0
725,3562,1.0
725,2378,1.0
725,299,1.0
3359,3570,1.0
3359,725,1.0
3681,1697,1.0
3681,3359,1.0
3843,855,1.0
3843,2196,1.0
2691,101,1.0
2691,2729,1.0
2691,211,1.0
2691,2413,1.0
170,3843,1.0
170,3842,1.0
170,2644,1.0
170,3023,1.0
170,2691,1.0
170,1125,1.0
3532,664,1.0
3532,3343,1.0
3532,2701,1.0
1964,268,1.0
1964,3395,1.0
1964,1381,1.0
2671,3254,1.0
2671,2434,1.0
2671,1856,1.0
538,2553,1.0
538,703,1.0
538,2671,1.0
3763,2488,1.0
3763,3016,1.0
1445,3763,1.0
1750,538,1.0
1750,3524,1.0
1750,1445,1.0
1750,2444,1.0
3955,1460,1.0
3955,3141,1.0
3955,3868,1.0
3955,561,1.0
2860,1239,1.0
2860,247,1.0
2860,3033,1.0
2860,2172,1.0
2860,2259,1.0
2077,1698,1.0
2077,3811,1.0
2077,1405,1.0
2077,2860,1.0
3794,311,1.0
3794,2747,1.0
3794,2654,1.0
3794,3938,1.0
3794,20,1.0
3794,2490,1.0
3774,1685,1.0
3774,28,1.0
3774,169,1.0
3558,912,1.0
3558,3821,1.0
3558,1311,1.0
3558,3462,1.0
263,2412,1.0
263,3433,1.0
263,3757,1.0
263,3737,1.0
263,3558,1.0
989,1471,1.0
989,263,1.0
3986,3479,1.0
3986,254,1.0
3986,3727,1.0
3986,3675,1.0
1644,2229,1.0
1644,683,1.0
1644,675,1.0
1644,3986,1.0
1644,1729,1.0
3297,3881,1.0
3297,1580,1.0
1399,1956,1.0
1399,275,1.0
1399,1100,1.0
435,166,1.0
435,3994,1.0
435,312,1.0
435,620,1.0
103,435,1.0
103,2663,1.0
103,2783,1.0
103,1774,1.0
103,1578,1.0
1153,3561,1.0
1153,3297,1.0
1153,2164,1.0
1153,1399,1.0
1153,103,1.0
1153,1911,1.0
3135,1179,1.0
3135,2096,1.0
1543,3135,1.0
1543,3148,1.0
2567,3308,1.0
2567,2191,1.0
2567,1531,1.0
2567,1678,1.0
2567,1082,1.0
2567,1233,1.0
2567,3121,1.0
2567,2337,1.0
2877,2113,1.0
3223,908,1.0
3223,1912,1.0
3223,694,1.0
3223,2109,1.0
3223,1964,1.0
2102,2569,1.0
2102,1272,1.0
2102,3063,1.0
2102,3431,1.0
683,765,1.0
683,3223,1.0
683,982,1.0
683,2102,1.0
683,1085,1.0
1436,1469,1.0
1436,1062,1.0
1436,2684,1.0
1436,1724,1.0
1436,3874,1.0
1051,3797,1.0
1051,1719,1.0
1051,3721,1.0
1051,2714,1.0
959,2023,1.0
959,1673,1.0
959,1436,1.0
959,3839,1.0
959,1746,1.0
959,1091,1.0
959,1051,1.0
3317,273,1.0
3317,959,1.0
3317,1781,1.0
2289,3130,1.0
2289,2915,1.0
2289,3403,1.0
2753,744,1.0
2753,143,1.0
1115,972,1.0
1417,2654,1.0
1417,2289,1.0
1417,2753,1.0
1417,3446,1.0
1417,1115,1.0
2563,1798,1.0
2563,28,1.0
1434,2092,1.0
1434,332,1.0
1434,808,1.0
1434,2950,1.0
1434,2563,1.0
1726,3556,1.0
1726,3170,1.0
1726,988,1.0
1726,483,1.0
1726,1328,1.0
1726,3478,1.0
1969,1490,1.0
1969,1239,1.0
352,1413,1.0
352,547,1.0
352,3226,1.0
352,1726,1.0
352,1969,1.0
352,1633,1.0
352,107,1.0
1067,710,1.0
1067,1859,1.0
3003,1854,1.0
3003,2135,1.0
3003,722,1.0
3003,3068,1.0
3003,3350,1.0
3003,3106,1.0
1477,2739,1.0
1477,585,1.0
1477,126,1.0
1477,403,1.0
1477,1803,1.0
481,1067,1.0
481,1266,1.0
481,3003,1.0
481,1477,1.0
635,2213,1.0
635,330,1.0
635,265,1.0
3501,2615,1.0
1166,3,1.0
1166,2880,1.0
3773,507,1.0
1110,3806,1.0
1110,1322,1.0
1197,1736,1.0
1197,477,1.0
774,163,1.0
774,2938,1.0
102,1197,1.0
102,774,1.0
102,3711,1.0
102,1590,1.0
1554,2798,1.0
1554,102,1.0
2402,3523,1.0
2402,182,1.0
2402,2406,1.0
2402,1103,1.0
2402,3638,1.0
3942,1831,1.0
3942,1535,1.0
3942,3309,1.0
2231,514,1.0
2231,63,1.0
3249,1114,1.0
3249,3459,1.0
3249,2412,1.0
3249,1066,1.0
3809,3059,1.0
3809,2388,1.0
3809,3052,1.0
3809,1937,1.0
3809,1098,1.0
1568,3942,1.0
1568,3751,1.0
1568,1177,1.0
1568,1906,1.0
1568,3592,1.0
1568,1573,1.0
1568,801,1.0
1568,3809,1.0
3593,1136,1.0
3593,3209,1.0
3593,2247,1.0
3360,2451,1.0
3360,2812,1.0
3360,3703,1.0
2280,3322,1.0
2280,2265,1.0
2280,2659,1.0
2280,3360,1.0
1621,1750,1.0
1621,1471,1.0
1621,2548,1.0
88,1621,1.0
88,2929,1.0
88,3383,1.0
3552,1557,1.0
3552,3415,1.0
3552,2814,1.0
3552,3577,1.0
2709,2815,1.0
2709,1763,1.0
2709,3508,1.0
2709,437,1.0
2709,3156,1.0
2709,1209,1.0
2431,2049,1.0
2431,3036,1.0
300,2709,1.0
300,2229,1.0
300,2431,1.0
300,1549,1.0
300,3926,1.0
1956,1055,1.0
1956,300,1.0
1099,327,1.0
1099,2101,1.0
1099,512,1.0
1099,948,1.0
2429,3810,1.0
2429,1115,1.0
3530,2765,1.0
3530,3332,1.0
3530,1832,1.0
3530,911,1.0
3523,1968,1.0
3523,2830,1.0
3523,13,1.0
3523,3372,1.0
1349,574,1.0
1349,3140,1.0
1349,2932,1.0
3077,1330,1.0
3077,2481,1.0
3077,3515,1.0
3077,407,1.0
3077,1568,1.0
3491,74,1.0
3491,3218,1.0
3491,1432,1.0
3491,301,1.0
3491,3258,1.0
3272,3491,1.0
275,874,1.0
275,1789,1.0
275,1371,1.0
275,380,1.0
3548,2972,1.0
3548,505,1.0
78,275,1.0
78,3548,1.0
1921,2994,1.0
1921,2612,1.0
1921,348,1.0
1921,1549,1.0
1921,681,1.0
1921,78,1.0
1857,3611,1.0
1857,3159,1.0
1857,671,1.0
1857,2631,1.0
492,1857,1.0
492,603,1.0
1176,242,1.0
1176,492,1.0
332,952,1.0
332,1097,1.0
332,2068,1.0
27,332,1.0
27,3738,1.0
27,2660,1.0
945,1146,1.0
945,3874,1.0
2286,896,1.0
2286,2978,1.0
2286,3091,1.0
2286,2047,1.0
2286,1027,1.0
1843,3378,1.0
1843,1083,1.0
2754,2917,1.0
2754,1924,1.0
2208,3273,1.0
2208,2751,1.0
2208,2973,1.0
2208,124,1.0
2208,2419,1.0
2081,2127,1.0
390,1794,1.0
390,2754,1.0
390,2208,1.0
390,2081,1.0
729,1843,1.0
729,3486,1.0
729,390,1.0
1210,2667,1.0
1210,3216,1.0
1210,1316,1.0
156,1210,1.0
156,3699,1.0
1490,1176,1.0
1490,471,1.0
1490,732,1.0
1490,1867,1.0
1490,156,1.0
2501,2320,1.0
2501,3526,1.0
2501,3788,1.0
2501,2203,1.0
2501,2808,1.0
493,2501,1.0
3725,3910,1.0
3725,1217,1.0
3725,3942,1.0
191,854,1.0
191,3248,1.0
191,1989,1.0
3790,1359,1.0
3790,3903,1.0
3790,3091,1.0
3790,1903,1.0
3790,1545,1.0
185,2873,1.0
185,191,1.0
185,3790,1.0
185,2121,1.0
623,3950,1.0
623,3725,1.0
623,3685,1.0
623,185,1.0
623,2744,1.0
623,892,1.0
3891,3731,1.0
3566,582,1.0
3566,3272,1.0
3566,1921,1.0
3566,1826,1.0
3566,752,1.0
3560,1982,1.0
3560,976,1.0
2782,1229,1.0
2782,2345,1.0
2782,1525,1.0
2782,3017,1.0
2782,108,1.0
682,3560,1.0
682,2292,1.0
682,3503,1.0
682,3322,1.0
682,990,1.0
682,2782,1.0
2807,3542,1.0
2676,163,1.0
2676,2340,1.0
1383,865,1.0
1383,922,1.0
1605,865,1.0
869,1299,1.0
869,3006,1.0
3526,2306,1.0
3526,3050,1.0
3526,3741,1.0
3526,3436,1.0
3526,1547,1.0
3526,1486,1.0
354,1096,1.0
354,758,1.0
354,3526,1.0
354,532,1.0
398,869,1.0
398,2346,1.0
398,354,1.0
398,1992,1.0
398,2161,1.0
1749,3442,1.0
1749,2166,1.0
1749,514,1.0
1749,931,1.0
1749,3638,1.0
1889,2017,1.0
1889,2946,1.0
1889,1392,1.0
1889,3925,1.0
2556,956,1.0
2556,1246,1.0
2556,947,1.0
3980,3683,1.0
3980,1322,1.0
3980,1640,1.0
3980,339,1.0
3980,2283,1.0
1020,2199,1.0
1020,1406,1.0
1020,3446,1.0
1020,2576,1.0
1020,251,1.0
752,2613,1.0
752,3980,1.0
752,1020,1.0
1179,716,1.0
1179,398,1.0
1179,1393,1.0
1179,2898,1.0
1179,1749,1.0
1179,1889,1.0
1179,2556,1.0
1179,752,1.0
1651,100,1.0
1651,3308,1.0
1651,2615,1.0
1651,866,1.0
1651,1950,1.0
1651,405,1.0
1651,3564,1.0
1651,3536,1.0
1651,2316,1.0
1651,3757,1.0
1651,3698,1.0
841,3101,1.0
841,3599,1.0
841,3572,1.0
841,2354,1.0
841,1054,1.0
841,3125,1.0
841,3307,1.0
841,2224,1.0
841,1320,1.0
841,1948,1.0
841,2093,1.0
841,2075,1.0
0,1651,1.0
0,841,1.0
2457,1385,1.0
2457,2939,1.0
2457,3816,1.0
2457,1390,1.0
2457,1080,1.0
2457,2205,1.0
234,2457,1.0
234,1650,1.0
920,194,1.0
3841,1414,1.0
3841,2496,1.0
3841,2166,1.0
3841,690,1.0
3841,2785,1.0
3841,740,1.0
3841,91,1.0
3841,3151,1.0
794,2108,1.0
794,920,1.0
794,313,1.0
794,59,1.0
794,3841,1.0
797,1254,1.0
797,794,1.0
797,1849,1.0
797,1175,1.0
999,3722,1.0
999,797,1.0
999,3243,1.0
3489,2769,1.0
3489,363,1.0
3489,2996,1.0
3489,3262,1.0
3489,3822,1.0
3489,255,1.0
2684,3540,1.0
2684,734,1.0
2684,2894,1.0
2684,3626,1.0
2349,2570,1.0
2349,3945,1.0
2349,1622,1.0
2349,1722,1.0
2349,473,1.0
2349,2880,1.0
2349,2550,1.0
2242,3252,1.0
837,3514,1.0
837,594,1.0
1264,999,1.0
1264,1839,1.0
1264,3489,1.0
1264,2684,1.0
1264,437,1.0
1264,837,1.0
2592,1085,1.0
2592,2851,1.0
641,2592,1.0
641,3479,1.0
641,1880,1.0
641,2416,1.0
641,2596,1.0
3165,401,1.0
3165,1264,1.0
3165,3930,1.0
3165,1636,1.0
3449,348,1.0
3449,3165,1.0
3449,3838,1.0
3449,455,1.0
3612,3128,1.0
3612,329,1.0
3612,283,1.0
3612,78,1.0
3612,3756,1.0
3612,1439,1.0
3250,3021,1.0
3250,3592,1.0
3250,1184,1.0
3250,2785,1.0
3250,1161,1.0
1041,486,1.0
1041,3671,1.0
1041,2545,1.0
1041,3810,1.0
1041,3897,1.0
609,64,1.0
609,3020,1.0
80,3250,1.0
80,1041,1.0
80,609,1.0
2819,3310,1.0
2819,2252,1.0
2819,539,1.0
3570,2387,1.0
3570,3606,1.0
3570,333,1.0
3570,3688,1.0
3570,684,1.0
3570,2493,1.0
468,394,1.0
468,1853,1.0
468,3570,1.0
468,3425,1.0
1774,1693,1.0
1774,2974,1.0
72,3368,1.0
72,1719,1.0
72,552,1.0
72,1774,1.0
2480,72,1.0
2480,1819,1.0
2480,1802,1.0
3890,2102,1.0
3890,806,1.0
3890,374,1.0
1919,3565,1.0
1919,3292,1.0
1919,589,1.0
2604,2092,1.0
2604,1187,1.0
2604,1903,1.0
2604,3212,1.0
2604,4000,1.0
2604,410,1.0
2604,3730,1.0
2604,350,1.0
2084,1490,1.0
2084,472,1.0
2084,2044,1.0
2084,1362,1.0
2084,3759,1.0
2084,3379,1.0
2084,1669,1.0
605,3161,1.0
605,2084,1.0
2960,2628,1.0
2960,2253,1.0
2960,1610,1.0
2960,1581,1.0
2960,934,1.0
2960,3949,1.0
1588,75,1.0
1588,3766,1.0
1588,1003,1.0
1588,1503,1.0
1145,551,1.0
158,2960,1.0
158,1055,1.0
158,1588,1.0
158,1145,1.0
595,158,1.0
1645,3628,1.0
1645,595,1.0
1645,39,1.0
2547,3737,1.0
2547,1567,1.0
3183,1617,1.0
3183,101,1.0
3183,1678,1.0
3183,215,1.0
3183,2605,1.0
2769,2233,1.0
2769,3047,1.0
2769,2536,1.0
2769,1984,1.0
2769,3932,1.0
2769,3874,1.0
2182,625,1.0
2182,1053,1.0
2182,2605,1.0
931,165,1.0
931,85,1.0
931,2002,1.0
931,3090,1.0
931,2230,1.0
931,1928,1.0
931,1605,1.0
1907,3183,1.0
1907,2769,1.0
1907,1896,1.0
1907,2269,1.0
1907,3435,1.0
3847,3192,1.0
3847,3342,1.0
3872,226,1.0
3872,2704,1.0
3872,1445,1.0
3872,2106,1.0
3872,3732,1.0
74,646,1.0
74,3872,1.0
3292,2872,1.0
1669,1822,1.0
1669,1450,1.0
1083,74,1.0
1083,3292,1.0
1083,1669,1.0
2346,962,1.0
2346,1616,1.0
2346,1126,1.0
2346,2804,1.0
3057,1915,1.0
3057,3912,1.0
3057,1370,1.0
613,3059,1.0
613,3056,1.0
613,2682,1.0
613,1640,1.0
613,1433,1.0
613,2470,1.0
796,1172,1.0
796,3573,1.0
796,310,1.0
796,1447,1.0
796,1004,1.0
796,2473,1.0
3410,2562,1.0
3410,3484,1.0
3410,3470,1.0
2902,1885,1.0
2902,2354,1.0
2902,2026,1.0
2902,2897,1.0
2902,1819,1.0
2816,358,1.0
2816,2918,1.0
2816,1379,1.0
201,3057,1.0
201,613,1.0
201,375,1.0
201,796,1.0
201,3410,1.0
201,2902,1.0
201,2816,1.0
3969,1462,1.0
3969,928,1.0
3969,1295,1.0
2499,3517,1.0
2499,203,1.0
180,3605,1.0
180,840,1.0
1855,989,1.0
1855,1644,1.0
1855,1153,1.0
1508,180,1.0
1508,1855,1.0
1850,1508,1.0
1850,2667,1.0
1850,3904,1.0
1850,2514,1.0
1850,2577,1.0
3361,1688,1.0
3361,1522,1.0
3361,1149,1.0
3361,569,1.0
3361,1051,1.0
55,155,1.0
394,3759,1.0
394,3045,1.0
394,2279,1.0
2361,1970,1.0
2361,1048,1.0
2361,349,1.0
2361,1409,1.0
2983,2787,1.0
2983,1494,1.0
2983,174,1.0
2983,3699,1.0
757,1666,1.0
757,2818,1.0
757,2361,1.0
757,476,1.0
757,2983,1.0
1608,3680,1.0
1608,757,1.0
1608,1140,1.0
3863,3059,1.0
3863,2845,1.0
3863,1734,1.0
1315,2987,1.0
1315,3852,1.0
1315,495,1.0
3987,2519,1.0
3987,2360,1.0
3987,482,1.0
3578,869,1.0
3578,249,1.0
3578,1601,1.0
3578,1934,1.0
3578,2026,1.0
3578,2563,1.0
558,3891,1.0
558,1861,1.0
558,2589,1.0
2118,1758,1.0
2118,2616,1.0
2118,1073,1.0
2118,2051,1.0
2118,1182,1.0
2118,64,1.0
2118,2690,1.0
2118,3306,1.0
2118,3034,1.0
2118,2176,1.0
728,3483,1.0
728,556,1.0
728,1028,1.0
728,3386,1.0
3444,856,1.0
3444,1657,1.0
3493,3696,1.0
3493,2491,1.0
3493,2049,1.0
3493,148,1.0
2424,375,1.0
2424,2107,1.0
2424,3423,1.0
2424,1066,1.0
2424,173,1.0
1611,770,1.0
1611,3592,1.0
1611,1338,1.0
2898,3404,1.0
2029,1717,1.0
2029,1082,1.0
2513,884,1.0
2513,1339,1.0
2513,1407,1.0
2513,3505,1.0
2513,911,1.0
1278,2513,1.0
1278,1883,1.0
1278,2412,1.0
2577,2820,1.0
2577,198,1.0
1521,1182,1.0
1521,1316,1.0
1521,3564,1.0
1521,3124,1.0
1521,3879,1.0
1521,1669,1.0
895,1521,1.0
895,934,1.0
895,3559,1.0
1216,1229,1.0
923,3055,1.0
923,1027,1.0
923,700,1.0
923,843,1.0
923,2611,1.0
923,2075,1.0
447,2523,1.0
447,1216,1.0
447,3022,1.0
447,923,1.0
447,1473,1.0
2540,574,1.0
2540,2614,1.0
2540,1333,1.0
2820,1113,1.0
2820,946,1.0
2820,1836,1.0
2820,2952,1.0
2820,2611,1.0
1241,3062,1.0
1241,2540,1.0
1241,1883,1.0
1241,137,1.0
1241,2820,1.0
1241,274,1.0
1241,1168,1.0
1241,472,1.0
1241,340,1.0
1868,72,1.0
1868,3479,1.0
1868,3912,1.0
1868,1012,1.0
1868,210,1.0
2968,3902,1.0
2968,926,1.0
2968,1041,1.0
2968,1740,1.0
2968,2511,1.0
1117,3502,1.0
1117,1868,1.0
1117,2968,1.0
3160,3185,1.0
2894,3672,1.0
2894,472,1.0
2894,3099,1.0
3594,3957,1.0
3594,1075,1.0
3594,3019,1.0
3594,2465,1.0
2057,3130,1.0
2057,1176,1.0
2057,3625,1.0
2057,3099,1.0
171,1810,1.0
171,739,1.0
171,485,1.0
171,410,1.0
171,3959,1.0
171,2057,1.0
171,1244,1.0
171,423,1.0
207,3594,1.0
207,171,1.0
207,1307,1.0
207,1957,1.0
3789,3588,1.0
3789,3266,1.0
3789,1302,1.0
3789,426,1.0
3789,3173,1.0
3356,2439,1.0
2126,538,1.0
2126,3789,1.0
600,1754,1.0
1027,3327,1.0
1027,2720,1.0
1027,258,1.0
1027,1677,1.0
1027,1215,1.0
1199,2739,1.0
1199,2154,1.0
1199,1759,1.0
403,2126,1.0
403,600,1.0
403,1027,1.0
403,1199,1.0
403,3290,1.0
3172,3666,1.0
3172,403,1.0
3156,347,1.0
3156,1083,1.0
3581,1433,1.0
2091,724,1.0
2091,904,1.0
2091,1366,1.0
2846,3011,1.0
2846,3965,1.0
2846,580,1.0
1534,1536,1.0
1534,2091,1.0
1534,2846,1.0
1840,99,1.0
1840,1534,1.0
2089,3552,1.0
2089,1972,1.0
2089,1922,1.0
2089,403,1.0
893,1376,1.0
893,2089,1.0
3492,3918,1.0
3492,3981,1.0
646,3492,1.0
646,1103,1.0
1899,646,1.0
2693,2872,1.0
2693,2667,1.0
2693,953,1.0
2693,1436,1.0
2603,1810,1.0
2603,1760,1.0
2695,3936,1.0
2695,589,1.0
2695,1275,1.0
2695,677,1.0
2695,3915,1.0
2264,2134,1.0
2264,2904,1.0
2264,3687,1.0
2264,1397,1.0
2264,3023,1.0
2264,1295,1.0
2264,3962,1.0
2887,34,1.0
2887,279,1.0
2887,2294,1.0
476,3474,1.0
476,3205,1.0
476,965,1.0
1239,2264,1.0
1239,2887,1.0
1239,476,1.0
1239,2705,1.0
2873,598,1.0
3911,1860,1.0
3911,1497,1.0
3911,2822,1.0
3215,1415,1.0
3215,563,1.0
3215,1351,1.0
3215,1048,1.0
3215,319,1.0
3215,1138,1.0
3215,3440,1.0
330,2873,1.0
330,585,1.0
330,3911,1.0
330,3215,1.0
3537,1253,1.0
3537,273,1.0
3537,3394,1.0
3537,2252,1.0
3537,1385,1.0
679,2201,1.0
679,3087,1.0
2413,1982,1.0
2413,1996,1.0
2413,1428,1.0
2413,3441,1.0
2413,1840,1.0
2413,3823,1.0
71,2474,1.0
71,1340,1.0
71,679,1.0
71,2413,1.0
71,1661,1.0
1495,2184,1.0
1495,3224,1.0
1495,3897,1.0
1495,798,1.0
2090,908,1.0
2090,2940,1.0
2090,1419,1.0
2090,2745,1.0
2664,2925,1.0
2664,623,1.0
2664,1058,1.0
355,888,1.0
355,2055,1.0
355,2664,1.0
355,510,1.0
2463,3760,1.0
2463,330,1.0
2463,3537,1.0
2463,1371,1.0
2463,355,1.0
1079,508,1.0
1079,1027,1.0
1079,2351,1.0
2611,2369,1.0
2611,3292,1.0
2611,2166,1.0
2611,324,1.0
333,3308,1.0
333,3234,1.0
333,1079,1.0
333,2611,1.0
284,842,1.0
284,509,1.0
2374,2021,1.0
2374,1639,1.0
2374,2937,1.0
2374,69,1.0
249,3078,1.0
249,2374,1.0
2994,3556,1.0
2994,540,1.0
2994,406,1.0
1830,2327,1.0
1830,2981,1.0
1830,3977,1.0
918,2994,1.0
918,1182,1.0
918,1830,1.0
918,526,1.0
2915,2134,1.0
2915,1988,1.0
2915,2290,1.0
1134,361,1.0
1134,1425,1.0
1134,850,1.0
1207,2704,1.0
1207,2584,1.0
1207,1433,1.0
1207,3157,1.0
2901,1098,1.0
2901,10,1.0
2985,3180,1.0
2985,3901,1.0
2985,359,1.0
405,1207,1.0
405,2901,1.0
405,2548,1.0
405,2985,1.0
3684,2628,1.0
3684,1067,1.0
3684,3937,1.0
3684,1301,1.0
3684,2511,1.0
3684,856,1.0
3684,1143,1.0
3684,2673,1.0
3684,531,1.0
1087,3574,1.0
1087,3585,1.0
1087,1207,1.0
1087,1004,1.0
1087,204,1.0
678,1896,1.0
678,953,1.0
678,3037,1.0
678,1087,1.0
3556,2700,1.0
3556,2478,1.0
3556,1682,1.0
3556,1391,1.0
3556,3247,1.0
3556,2653,1.0
54,3556,1.0
54,292,1.0
54,1177,1.0
1256,313,1.0
1256,1882,1.0
1256,1806,1.0
1256,1079,1.0
1256,3318,1.0
1013,712,1.0
1013,1256,1.0
1506,2540,1.0
1506,1400,1.0
1506,3530,1.0
1506,642,1.0
1279,470,1.0
269,1506,1.0
269,3097,1.0
269,1704,1.0
269,1279,1.0
3232,27,1.0
3232,398,1.0
3232,1355,1.0
3232,1845,1.0
3232,1957,1.0
345,268,1.0
345,1910,1.0
345,1999,1.0
